label,Molecular Weight,Isoelectric point,Charge density,Charge,Instability index,Aromaticity,Aliphatic index,Boman index,Hydrophobic ratio,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_N,freq_K,freq_L,freq_M,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y
0,6819.8,7.9053,0.00039,2.653,45.6328,0.1311,43.2787,1.473,0.3115,0.0492,0.1311,0.0492,0.0492,0.0164,0.1475,0.0328,0.0328,0.0656,0.1148,0.0656,0.0164,0.0328,0.0164,0.0164,0.0164,0.0328,0.0,0.0164,0.0984
1,6570.57,9.9824,0.00076,4.962,25.4262,0.0656,71.9672,1.0956,0.3443,0.082,0.0328,0.0,0.0656,0.0,0.1475,0.0164,0.082,0.0984,0.1311,0.0328,0.0492,0.0,0.0492,0.0,0.0656,0.0164,0.0656,0.0328,0.0328
1,8587.76,9.8486,0.00024,2.099,25.8506,0.0741,80.6173,0.7986,0.3827,0.1111,0.0,0.0,0.0617,0.0247,0.0864,0.0123,0.0617,0.0617,0.0494,0.0247,0.037,0.0741,0.037,0.0247,0.0864,0.0741,0.1235,0.0247,0.0247
1,8692.06,4.7971,-0.00063,-5.479,107.2988,0.061,55.9756,0.7037,0.378,0.0366,0.1585,0.0488,0.061,0.0488,0.0732,0.0488,0.0488,0.0122,0.0244,0.0854,0.0,0.2195,0.0122,0.0122,0.0732,0.0244,0.0,0.0,0.0122
0,10173.75,8.123,0.0002,2.029,62.3589,0.0778,91.0,1.4672,0.4333,0.0444,0.0444,0.0444,0.0444,0.0778,0.0444,0.0333,0.0444,0.0333,0.0444,0.1444,0.0333,0.0333,0.0778,0.0556,0.1111,0.0444,0.0444,0.0,0.0
0,3168.69,7.3359,0.00021,0.653,14.9419,0.0968,12.9032,0.2571,0.4516,0.129,0.2581,0.0323,0.0,0.0323,0.1613,0.0645,0.0,0.0,0.0323,0.0,0.0323,0.0645,0.0323,0.0,0.0323,0.0645,0.0,0.0323,0.0323
0,1812.02,9.4023,0.0006,1.096,59.6933,0.1333,32.6667,2.93,0.2,0.0667,0.0,0.0667,0.1333,0.0,0.0667,0.0667,0.0,0.0667,0.2,0.0667,0.0667,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.1333
0,9050.51,9.5366,0.00073,6.597,50.7101,0.1013,66.7089,1.7133,0.3797,0.0759,0.0759,0.0,0.0759,0.038,0.0506,0.0,0.0253,0.0253,0.0759,0.0886,0.0253,0.0253,0.0506,0.0759,0.0886,0.0886,0.0506,0.0506,0.0127
0,9667.57,9.478,0.00017,1.596,14.6778,0.0667,71.5556,2.0137,0.3222,0.0889,0.0,0.0444,0.0556,0.0556,0.1111,0.0667,0.0444,0.0889,0.0444,0.0667,0.0,0.0333,0.0111,0.0556,0.0667,0.0889,0.0667,0.0,0.0111
1,8085.63,10.7946,0.0016,12.932,34.6275,0.058,94.6377,2.5316,0.3478,0.058,0.0145,0.058,0.0725,0.029,0.0145,0.0,0.058,0.029,0.2319,0.1159,0.0,0.0435,0.0145,0.0725,0.0435,0.0435,0.0725,0.0,0.029
1,1439.79,12.25,0.00076,1.095,66.1308,0.1538,187.6923,-2.3208,0.6923,0.0769,0.0,0.0,0.0,0.1538,0.0769,0.0769,0.1538,0.0,0.0,0.3077,0.0,0.0769,0.0,0.0,0.0769,0.0,0.0,0.0,0.0
0,4865.77,8.1211,0.00071,3.457,60.5791,0.093,43.2558,1.8386,0.4186,0.093,0.186,0.0698,0.0465,0.0233,0.0698,0.0,0.0,0.0,0.1163,0.0698,0.0233,0.0465,0.0233,0.0698,0.0,0.0698,0.0233,0.0233,0.0465
1,1590.0,12.584,0.00377,5.995,93.7364,0.1818,106.3636,4.1755,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0909,0.1818,0.0909,0.0,0.0,0.3636,0.0,0.0,0.0,0.0909,0.0909
0,2393.9,13.5664,0.00171,4.094,58.2136,0.0455,115.0,0.4523,0.5,0.0909,0.0,0.0,0.0,0.0455,0.0,0.0455,0.0,0.0,0.0909,0.1364,0.0455,0.0909,0.0455,0.0455,0.1818,0.0,0.1818,0.0,0.0
0,8479.48,4.897,-0.00017,-1.47,49.2974,0.0769,65.0,1.9214,0.3846,0.0641,0.0897,0.0513,0.0641,0.0513,0.0769,0.0,0.0513,0.0641,0.0256,0.0513,0.0128,0.0256,0.0385,0.0641,0.1026,0.0769,0.0641,0.0,0.0256
1,4588.17,12.9431,0.00347,15.93,280.3324,0.0,15.6757,7.5889,0.0811,0.0,0.027,0.0,0.027,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.1081,0.0811,0.4324,0.1892,0.0541,0.0541,0.0,0.0
1,2757.12,11.0093,0.00145,3.995,41.5792,0.1667,16.25,2.1804,0.125,0.0,0.0,0.0417,0.0,0.0833,0.0417,0.0,0.0417,0.0833,0.125,0.0,0.0,0.2917,0.0,0.0417,0.125,0.0417,0.0,0.0417,0.0417
0,1360.57,9.7354,0.00073,0.996,25.5083,0.1667,97.5,0.3792,0.4167,0.1667,0.0,0.0,0.0833,0.0,0.0833,0.0,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0,0.0833,0.0,0.0833,0.1667,0.0833,0.0833
1,1457.81,13.0781,0.00274,3.995,-6.9083,0.25,90.0,-0.5217,0.5,0.25,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.25,0.1667,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.1667,0.0
1,4296.69,4.4209,-0.00088,-3.8,28.3447,0.0789,76.8421,1.9279,0.3158,0.0526,0.0,0.1053,0.1053,0.0263,0.0263,0.0526,0.0789,0.0263,0.0789,0.0263,0.0263,0.0,0.0,0.0,0.1053,0.1316,0.1053,0.0263,0.0263
0,5058.8,9.1875,0.00113,5.693,62.3727,0.0682,28.8636,3.3568,0.3182,0.0227,0.1364,0.0455,0.0455,0.0682,0.0682,0.0227,0.0227,0.0227,0.0682,0.0455,0.0227,0.0227,0.0455,0.1364,0.0909,0.1136,0.0,0.0,0.0
1,3490.19,8.6365,0.0011,3.854,55.9882,0.0294,60.2941,0.3047,0.4118,0.0588,0.1471,0.0,0.0,0.0,0.1176,0.0588,0.0588,0.0,0.0882,0.0588,0.0588,0.0294,0.0,0.0,0.1176,0.1471,0.0294,0.0,0.0294
1,1945.36,9.6504,0.00056,1.094,-16.7833,0.1111,119.4444,-1.1072,0.5556,0.1667,0.0,0.0556,0.0,0.0,0.1667,0.0556,0.1667,0.0,0.0556,0.0556,0.1111,0.0,0.0,0.0,0.0,0.0,0.0556,0.0556,0.0556
1,7179.54,11.7002,0.0007,4.994,14.7694,0.0556,124.8611,-0.7254,0.5694,0.2083,0.0,0.0,0.0,0.0278,0.1111,0.0,0.0972,0.0278,0.0417,0.0972,0.0417,0.0,0.0417,0.0139,0.0417,0.125,0.0972,0.0139,0.0139
0,3536.96,5.7886,-0.00048,-1.703,21.4531,0.0312,109.6875,1.6725,0.4062,0.0938,0.0,0.125,0.0625,0.0312,0.0312,0.0938,0.0,0.0312,0.0625,0.1875,0.0,0.0625,0.0,0.0312,0.0625,0.0312,0.0938,0.0,0.0
1,3137.91,10.9585,0.00219,6.861,36.5759,0.0,137.2414,0.6931,0.5172,0.0345,0.069,0.0,0.0345,0.0,0.069,0.0,0.0345,0.1034,0.2069,0.1034,0.0,0.0,0.0,0.0345,0.0345,0.0,0.2759,0.0,0.0
1,3196.76,8.116,0.00081,2.59,41.2167,0.1333,32.6667,0.8087,0.4,0.0667,0.2,0.0333,0.0333,0.0667,0.1,0.0,0.0667,0.0,0.1333,0.0,0.0,0.0667,0.0,0.0,0.1333,0.0333,0.0,0.0,0.0667
0,2288.58,12.1553,0.00183,4.194,42.43,0.05,58.5,3.052,0.25,0.05,0.0,0.0,0.05,0.05,0.1,0.1,0.0,0.05,0.1,0.1,0.0,0.05,0.1,0.1,0.1,0.0,0.05,0.0,0.0
1,10345.72,7.4556,7e-05,0.701,47.8723,0.0426,86.383,2.2122,0.4362,0.1277,0.0638,0.0532,0.0745,0.0426,0.0638,0.0106,0.0532,0.0213,0.0213,0.1277,0.0106,0.0106,0.0745,0.1064,0.0745,0.0532,0.0106,0.0,0.0
0,2645.15,13.9141,0.00264,6.996,115.4045,0.0455,101.8182,3.4923,0.3636,0.0,0.0,0.0,0.0,0.0455,0.0455,0.0,0.0455,0.0909,0.0455,0.1818,0.0455,0.0,0.0455,0.2273,0.1364,0.0455,0.0455,0.0,0.0
1,7820.03,7.1807,2e-05,0.162,18.9321,0.0617,95.3086,-0.4695,0.4815,0.1481,0.0247,0.0123,0.0494,0.0494,0.2469,0.037,0.0988,0.0247,0.0494,0.0617,0.037,0.0,0.0123,0.0,0.0247,0.0494,0.0617,0.0,0.0123
0,2147.06,3.3115,-0.00275,-5.902,15.345,0.0,19.5,4.3465,0.05,0.0,0.0,0.35,0.0,0.0,0.1,0.05,0.0,0.15,0.0,0.05,0.0,0.2,0.05,0.0,0.0,0.05,0.0,0.0,0.0
0,1988.41,8.1035,0.00048,0.96,50.7947,0.1053,113.6842,-1.6011,0.6842,0.3158,0.1053,0.0,0.0,0.0,0.0526,0.0526,0.0,0.0,0.0,0.2105,0.0526,0.0,0.0,0.0,0.0526,0.0526,0.0,0.1053,0.0
0,5527.39,11.1079,0.00088,4.862,40.698,0.08,85.8,2.0036,0.46,0.1,0.04,0.08,0.0,0.08,0.06,0.0,0.0,0.04,0.04,0.12,0.02,0.04,0.04,0.12,0.08,0.04,0.1,0.0,0.0
0,4715.44,9.0811,0.00081,3.826,47.1705,0.0455,75.2273,1.2495,0.3864,0.0909,0.0909,0.0227,0.0227,0.0,0.0682,0.0227,0.0,0.0227,0.0682,0.0682,0.0,0.0455,0.0682,0.0455,0.0909,0.0909,0.1364,0.0455,0.0
0,11024.89,9.21,0.00095,10.453,50.051,0.0833,65.9375,2.2771,0.3542,0.0208,0.1146,0.0521,0.0208,0.0104,0.1146,0.0208,0.0312,0.0312,0.0312,0.0938,0.0312,0.0521,0.0104,0.1458,0.0521,0.0417,0.0521,0.0417,0.0312
0,2663.24,10.6797,0.00075,1.998,56.6875,0.0,146.25,0.5396,0.4167,0.0,0.0,0.0,0.0833,0.0,0.0833,0.0,0.1667,0.0833,0.0833,0.2083,0.0417,0.0833,0.0,0.0417,0.0417,0.0833,0.0,0.0,0.0
1,3261.15,13.2969,0.00276,8.994,36.8429,0.1429,140.0,-0.67,0.5714,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0
1,2294.54,9.6475,0.00048,1.096,46.515,0.05,78.0,2.4305,0.3,0.1,0.0,0.0,0.1,0.0,0.05,0.05,0.1,0.05,0.05,0.0,0.0,0.05,0.2,0.05,0.05,0.0,0.1,0.0,0.05
1,6978.41,9.6611,0.00115,8.019,41.1226,0.0323,85.0,1.3605,0.4677,0.0645,0.1129,0.0161,0.0323,0.0323,0.0806,0.0806,0.0323,0.0323,0.0968,0.1452,0.0484,0.0161,0.0484,0.0645,0.0323,0.0323,0.0323,0.0,0.0
0,5252.09,4.7158,-0.00019,-1.0,20.1128,0.0638,118.0851,1.0111,0.4255,0.0426,0.0,0.0851,0.0638,0.0213,0.0851,0.0,0.0851,0.0426,0.0851,0.1277,0.0426,0.0213,0.0638,0.0213,0.0426,0.0213,0.1064,0.0,0.0426
1,2155.7,13.5742,0.00232,4.995,37.695,0.05,121.5,0.1385,0.5,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.1,0.0,0.15,0.05,0.05,0.1,0.0,0.05,0.15,0.0,0.2,0.0,0.0
0,9807.4,12.0516,0.00168,16.482,58.7954,0.0575,65.0575,2.3108,0.3218,0.069,0.0345,0.0,0.0,0.023,0.069,0.0805,0.023,0.0345,0.046,0.092,0.0345,0.1034,0.046,0.1264,0.1034,0.0345,0.046,0.0,0.0345
0,5629.6,9.0356,0.0005,2.796,42.5547,0.0566,95.8491,1.1038,0.5094,0.1321,0.0566,0.0566,0.0189,0.0566,0.0566,0.0,0.0,0.0189,0.0189,0.1698,0.0377,0.0566,0.0,0.0943,0.1132,0.0566,0.0566,0.0,0.0
0,5663.47,11.606,0.00122,6.893,57.3019,0.0566,66.2264,1.8787,0.3962,0.0943,0.0566,0.0,0.0189,0.0566,0.0566,0.0189,0.0189,0.0189,0.0377,0.0566,0.0189,0.0189,0.0566,0.0943,0.1698,0.1132,0.0943,0.0,0.0
0,3223.81,13.7969,0.00127,4.095,43.3484,0.0,116.4516,0.8074,0.4516,0.129,0.0,0.0,0.0,0.0,0.0968,0.0323,0.0323,0.0323,0.0,0.1613,0.0323,0.0968,0.0645,0.0968,0.0645,0.0645,0.0968,0.0,0.0
1,3231.82,7.6641,3e-05,0.095,12.4793,0.069,161.3793,-0.119,0.5517,0.069,0.0,0.069,0.0,0.0345,0.0,0.0345,0.1379,0.069,0.0345,0.2069,0.0345,0.0,0.0345,0.0,0.1379,0.0345,0.069,0.0,0.0345
0,3376.21,10.0066,0.00171,5.79,54.3567,0.1,84.6667,0.1013,0.4667,0.1,0.1,0.0,0.0,0.0,0.0333,0.0,0.0333,0.0667,0.1667,0.1333,0.0667,0.1,0.0,0.0,0.0,0.0667,0.0333,0.0,0.1
0,3306.85,11.8838,0.00151,4.995,44.65,0.0667,78.3333,1.9357,0.3667,0.1333,0.0,0.0333,0.0,0.0333,0.0,0.0,0.0667,0.0333,0.0667,0.1,0.0333,0.1,0.0,0.1,0.1333,0.1333,0.0,0.0,0.0333
1,9052.44,11.4939,0.00155,14.025,37.2687,0.0723,71.6867,2.1096,0.3373,0.0723,0.012,0.0482,0.0,0.0482,0.1566,0.012,0.0602,0.0843,0.1205,0.0602,0.0241,0.012,0.0482,0.0843,0.0241,0.0482,0.0602,0.0,0.0241
0,5536.24,9.8749,0.00056,3.102,53.3837,0.1395,33.9535,4.0158,0.2093,0.0,0.0,0.0233,0.186,0.0698,0.0,0.0233,0.0,0.1163,0.186,0.0698,0.0465,0.0465,0.0465,0.0698,0.0233,0.0,0.0233,0.0,0.0698
0,2400.95,12.8438,0.00083,1.996,24.75,0.0,130.4167,-0.8867,0.5833,0.2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,0.0417,0.2083,0.0833,0.0833,0.0,0.0,0.125,0.1667,0.0417,0.0,0.0
0,2864.59,9.7598,0.00071,2.026,59.32,0.08,116.8,-0.8176,0.6,0.08,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.16,0.16,0.04,0.04,0.04,0.0,0.12,0.16,0.04,0.04
1,8253.52,6.4438,-0.00014,-1.143,19.8865,0.0811,87.027,1.007,0.4865,0.0946,0.1081,0.0541,0.0541,0.0541,0.027,0.0541,0.027,0.0541,0.0676,0.1216,0.0135,0.0,0.027,0.0135,0.0541,0.0811,0.0676,0.0135,0.0135
1,1466.82,13.0,0.00211,3.094,3.0077,0.0769,157.6923,-0.4123,0.5385,0.0769,0.0,0.0,0.0,0.0769,0.0769,0.0769,0.0769,0.0769,0.1538,0.3077,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0
1,1890.34,13.7266,0.00423,7.995,96.9154,0.3077,30.0,3.4823,0.1538,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0769,0.0,0.3846,0.0,0.0,0.0,0.0,0.1538,0.0,0.0769,0.0,0.2308,0.0
0,3748.26,6.0,-7e-05,-0.272,4.4054,0.027,84.3243,0.9659,0.4324,0.0811,0.1081,0.0811,0.027,0.027,0.1081,0.0,0.0,0.0541,0.0811,0.1351,0.0,0.0,0.027,0.0,0.1081,0.0811,0.0811,0.0,0.0
0,3354.96,12.2783,0.00177,5.927,58.1241,0.1034,81.0345,1.8434,0.4138,0.1724,0.0345,0.0,0.0,0.0,0.0345,0.0,0.0,0.0345,0.0,0.1379,0.0345,0.1034,0.0345,0.1724,0.0345,0.069,0.0345,0.069,0.0345
1,3098.35,4.8828,-0.00032,-0.995,137.6,0.0,89.6,5.204,0.24,0.0,0.0,0.04,0.24,0.0,0.0,0.0,0.08,0.08,0.0,0.12,0.0,0.0,0.08,0.2,0.12,0.0,0.04,0.0,0.0
1,6497.71,8.3264,0.00069,4.458,44.75,0.0862,48.6207,1.4017,0.3276,0.0172,0.1379,0.0517,0.0517,0.0345,0.069,0.0,0.0172,0.0345,0.1552,0.0517,0.0,0.1724,0.0345,0.0172,0.0,0.0345,0.069,0.0172,0.0345
0,7078.36,10.6953,0.00085,5.994,46.6746,0.0476,98.8889,1.4381,0.4286,0.0476,0.0476,0.0,0.0476,0.0317,0.0159,0.0317,0.0159,0.0317,0.0317,0.1429,0.0317,0.0952,0.0317,0.0952,0.1111,0.0635,0.1111,0.0,0.0159
0,1570.84,6.8125,-0.0,-0.002,6.0933,0.0667,116.6667,-0.0427,0.4667,0.0667,0.0,0.0667,0.0667,0.0667,0.0667,0.0,0.1333,0.0,0.0667,0.0,0.0,0.1333,0.0,0.0,0.0667,0.0667,0.2,0.0,0.0
0,7431.4,11.6653,0.0011,8.156,50.2561,0.0606,79.697,2.5712,0.303,0.0152,0.0303,0.0303,0.0,0.0303,0.0152,0.0455,0.0455,0.0303,0.0152,0.1212,0.0152,0.0303,0.0152,0.1212,0.2273,0.1364,0.0455,0.0,0.0303
1,2153.97,11.1523,0.00411,8.859,-4.7056,0.0,173.3333,0.1378,0.5556,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9174.93,10.1382,0.00087,8.022,22.1425,0.1375,86.5,0.4361,0.4375,0.075,0.05,0.0125,0.025,0.05,0.0625,0.0375,0.0125,0.0125,0.0875,0.125,0.0375,0.05,0.025,0.0375,0.0375,0.0875,0.0875,0.05,0.0375
1,2938.68,11.8735,0.00272,7.994,40.712,0.16,94.0,0.6148,0.52,0.16,0.0,0.0,0.0,0.12,0.04,0.0,0.12,0.0,0.24,0.08,0.04,0.04,0.08,0.04,0.0,0.0,0.0,0.0,0.04
1,3347.04,10.1519,0.00115,3.861,15.8758,0.0,115.4545,0.3282,0.4848,0.1212,0.0606,0.0606,0.0,0.0,0.1212,0.0,0.0606,0.0303,0.1515,0.1818,0.0303,0.0,0.0303,0.0,0.0909,0.0303,0.0303,0.0,0.0
1,5938.06,9.8127,0.00051,3.028,29.2036,0.0727,83.4545,0.182,0.4182,0.1091,0.0182,0.0182,0.0364,0.0182,0.0909,0.0182,0.0727,0.0,0.0909,0.0727,0.0727,0.0727,0.0545,0.0,0.0182,0.1273,0.0545,0.0182,0.0364
0,1585.77,11.4004,0.00126,1.996,12.8188,0.0,91.25,1.7387,0.3125,0.0625,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0625,0.0625,0.125,0.0,0.0625,0.0,0.0625,0.25,0.0,0.125,0.0,0.0
1,1480.63,11.4004,0.00135,1.997,50.2417,0.25,0.0,2.5533,0.0833,0.0,0.0,0.0,0.0833,0.0833,0.0833,0.0,0.0,0.0,0.0833,0.0,0.0,0.0833,0.0,0.0833,0.1667,0.1667,0.0,0.1667,0.0
1,1420.8,13.8633,0.00352,4.996,168.4167,0.0,186.6667,2.4317,0.6667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0833,0.0,0.0,0.0,0.3333,0.0,0.0,0.25,0.0,0.0
0,2549.2,8.876,0.00073,1.86,19.8667,0.0833,146.25,-1.4429,0.6667,0.0833,0.0833,0.0,0.0,0.0417,0.0417,0.0,0.0417,0.0,0.0417,0.25,0.0833,0.0,0.0,0.0,0.2083,0.0,0.0833,0.0,0.0417
1,1957.44,10.7539,0.00098,1.928,0.5389,0.1111,167.7778,-1.4989,0.6667,0.1111,0.0556,0.0,0.0,0.0556,0.0556,0.0,0.0556,0.0,0.0,0.2222,0.0,0.0556,0.0,0.0556,0.0556,0.0556,0.1667,0.0556,0.0
0,2483.98,11.4277,0.00161,3.996,-10.2286,0.1429,92.8571,1.3471,0.4286,0.0476,0.0,0.0,0.0476,0.0952,0.0476,0.0,0.0476,0.0476,0.0952,0.1429,0.0476,0.0476,0.0,0.0952,0.0476,0.0952,0.0476,0.0,0.0476
0,1502.51,3.6975,-0.002,-3.0,48.7533,0.0,52.0,3.1947,0.2667,0.1333,0.0,0.2,0.1333,0.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0667,0.1333,0.0,0.1333,0.0,0.0
0,9585.78,3.889,-0.00095,-9.125,53.42,0.0556,93.1111,1.1556,0.3556,0.0556,0.0222,0.0889,0.1,0.0111,0.1333,0.0,0.0889,0.0,0.0333,0.0778,0.0222,0.0889,0.0111,0.0444,0.0667,0.0333,0.0778,0.0222,0.0222
1,2251.76,13.918,0.00399,8.995,102.5444,0.1111,49.4444,3.9039,0.3889,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0556,0.0556,0.0556,0.0,0.2778,0.0,0.0,0.0,0.1111,0.0
1,1199.61,11.1572,0.00411,4.927,11.1636,0.0,141.8182,-0.0582,0.4545,0.0,0.0909,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.3636,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4156.88,8.7146,0.0011,4.591,33.9703,0.1351,21.0811,1.4357,0.2973,0.027,0.1622,0.027,0.027,0.027,0.1351,0.0,0.0,0.0,0.1081,0.027,0.027,0.0811,0.027,0.0541,0.0811,0.0541,0.027,0.0811,0.027
1,1465.75,6.5,-0.0,-0.004,6.475,0.0,182.5,-1.7425,0.5,0.0,0.0,0.0625,0.0,0.0,0.375,0.0,0.0,0.0625,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
0,4226.58,9.9727,0.0005,2.094,72.8811,0.1351,42.1622,2.6562,0.2162,0.027,0.0,0.0811,0.0,0.0541,0.0811,0.027,0.0,0.027,0.0541,0.0811,0.027,0.0,0.1081,0.0541,0.1892,0.0811,0.027,0.027,0.0541
0,2170.6,10.459,0.00092,1.995,51.981,0.0476,130.0,-0.4386,0.5238,0.0952,0.0,0.0,0.0,0.0,0.0476,0.0,0.1429,0.0476,0.0476,0.0952,0.0952,0.0,0.0,0.0,0.2857,0.0,0.0952,0.0,0.0476
1,1106.16,10.2031,0.0018,1.994,18.1636,0.2727,0.0,1.3018,0.0909,0.0,0.0,0.0,0.0,0.0909,0.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.1818,0.0,0.0,0.0,0.1818
1,8615.15,9.9473,0.00048,4.13,21.9595,0.1216,122.5676,1.0738,0.473,0.0541,0.0135,0.0541,0.0541,0.0811,0.0405,0.027,0.0946,0.027,0.0811,0.1757,0.0135,0.027,0.0135,0.0676,0.0811,0.0135,0.0405,0.0,0.0405
1,2772.24,9.4912,0.00103,2.86,45.4042,0.1667,40.4167,1.3229,0.3333,0.0,0.0833,0.0,0.0417,0.0833,0.0417,0.0,0.0,0.0,0.0833,0.0417,0.0417,0.0833,0.0417,0.0417,0.125,0.125,0.0833,0.0,0.0833
1,2467.84,11.4951,0.0017,4.195,53.83,0.05,58.5,3.4765,0.15,0.0,0.0,0.05,0.05,0.0,0.05,0.1,0.0,0.0,0.15,0.15,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.05,0.0
1,4172.83,8.7485,0.00117,4.888,64.7289,0.0263,41.0526,2.3937,0.3421,0.0526,0.1579,0.0,0.0263,0.0263,0.1053,0.0789,0.0263,0.0,0.0,0.0263,0.0,0.1316,0.1053,0.1316,0.0526,0.0263,0.0526,0.0,0.0
0,1346.59,12.25,0.00081,1.095,44.7917,0.0833,130.0,-0.495,0.4167,0.0833,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.25,0.0,0.1667,0.0833,0.0,0.1667,0.0,0.0833,0.0833,0.0
0,1192.33,13.5508,0.00167,1.996,25.8818,0.0909,80.0,1.9,0.3636,0.0909,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0909,0.0909,0.0,0.0909,0.0,0.0,0.0909,0.0909,0.1818,0.0909,0.0,0.0,0.0
0,2419.18,12.8438,0.00083,1.996,51.9227,0.0,185.9091,-1.7823,0.6818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0455,0.3636,0.1818,0.0455,0.0,0.0,0.2273,0.0,0.0909,0.0,0.0
1,2134.83,10.4277,0.00181,3.86,34.145,0.0,189.5,-1.7,0.65,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.15,0.25,0.0,0.1,0.0,0.0,0.0,0.05,0.25,0.0,0.0
1,1855.13,5.1719,-0.00052,-0.972,4.6556,0.0556,113.8889,-0.2328,0.5,0.1667,0.0556,0.0556,0.0556,0.0,0.0556,0.0556,0.1111,0.0,0.0,0.0556,0.0,0.1111,0.0,0.0,0.0556,0.0556,0.1111,0.0,0.0556
1,1936.36,12.1426,0.0031,5.997,94.2438,0.0,115.625,4.1412,0.3125,0.0,0.0,0.0625,0.0625,0.0,0.125,0.0,0.1875,0.0,0.1875,0.0625,0.0,0.0,0.0,0.25,0.0,0.0,0.0625,0.0,0.0
1,2529.05,10.2583,0.00083,2.096,-17.568,0.0,148.4,-0.0964,0.52,0.16,0.0,0.08,0.04,0.0,0.16,0.04,0.2,0.0,0.16,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0
0,4700.49,12.113,0.00128,5.997,74.6895,0.2105,79.4737,2.015,0.4211,0.0526,0.0,0.0263,0.0263,0.1316,0.0263,0.0,0.0526,0.0526,0.0263,0.0789,0.0263,0.0789,0.0263,0.1579,0.0789,0.0,0.0789,0.0526,0.0263
0,2192.62,12.7012,0.00273,5.995,34.14,0.05,107.0,2.243,0.35,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.25,0.0,0.05,0.15,0.0,0.05
0,2107.55,9.7598,0.00091,1.927,88.715,0.05,132.0,-0.3075,0.55,0.15,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.3,0.05,0.05,0.05,0.05,0.15,0.05,0.0,0.0,0.05
0,1546.56,3.6875,-0.00129,-2.001,208.7231,0.0769,0.0,4.1431,0.0769,0.0,0.0,0.0769,0.1538,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,0.3846,0.0,0.1538,0.0,0.0,0.0,0.0
0,1745.94,4.1724,-0.00057,-1.003,38.4467,0.1333,84.6667,1.9867,0.3333,0.0667,0.0,0.1333,0.0667,0.0667,0.0,0.0,0.1333,0.0667,0.0,0.0667,0.0,0.2,0.0,0.0667,0.0667,0.0,0.0,0.0,0.0667
1,3407.89,10.9868,0.00091,3.095,29.6097,0.0968,75.4839,0.8552,0.2581,0.0323,0.0,0.0,0.0323,0.0323,0.0968,0.0323,0.0968,0.0645,0.0968,0.0645,0.0,0.0968,0.0323,0.0,0.0968,0.129,0.0323,0.0645,0.0
1,2310.64,4.3164,-0.00046,-1.069,60.3778,0.2222,102.7778,1.4039,0.3889,0.0,0.0556,0.1667,0.0556,0.0556,0.0,0.0,0.1111,0.0,0.0556,0.1111,0.0,0.0,0.0,0.0556,0.1111,0.0,0.0556,0.1667,0.0
1,2518.03,12.7959,0.00238,5.997,86.62,0.1,122.0,3.0515,0.35,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.15,0.0,0.0,0.15,0.0,0.05,0.0,0.3,0.0,0.05,0.0,0.1,0.0
